2.664,0.021973,2.629,2.699
2.656,0.03039,2.559,2.699
2.666,0.025468,2.6,2.699
2.652,0.029886,2.569,2.699
2.663,0.025203,2.6,2.699
2.656,0.02982,2.569,2.699
2.659,0.026977,2.6,2.69
2.654,0.03207,2.569,2.699
2.659,0.031964,2.6,2.699
2.647,0.033714,2.569,2.699
2.657,0.030757,2.6,2.69
2.646,0.029687,2.569,2.69
2.648,0.034838,2.569,2.69
2.643,0.027743,2.569,2.69
2.657,0.02777,2.6,2.699
2.643,0.028472,2.569,2.69
2.65,0.027262,2.6,2.699
2.655,0.061226,2.579,2.89
2.647,0.032732,2.579,2.69
2.639,0.025877,2.579,2.69
2.648,0.028224,2.59,2.69
2.642,0.028081,2.579,2.69
2.652,0.035584,2.59,2.699
2.649,0.033876,2.579,2.699
2.653,0.033551,2.59,2.699
2.642,0.033343,2.59,2.69
2.651,0.034553,2.59,2.699
2.645,0.034678,2.59,2.699
2.648,0.039171,2.59,2.76
2.647,0.032398,2.59,2.692
2.647,0.030057,2.59,2.69
2.638,0.028966,2.599,2.69
2.627,0.035531,2.57,2.69
2.624,0.034048,2.59,2.69
2.61,0.02859,2.58,2.69
2.618,0.035102,2.56,2.69
2.605,0.030937,2.57,2.69
2.598,0.028732,2.55,2.65
2.607,0.037962,2.559,2.699
2.61,0.059509,2.39,2.69
2.632,0.070533,2.39,2.699
2.639,0.039743,2.579,2.699
2.652,0.073919,2.57,2.899
2.647,0.071461,2.579,2.899
2.639,0.047932,2.57,2.699
2.631,0.043813,2.579,2.699
2.644,0.074137,2.569,2.889
2.637,0.045434,2.569,2.699
2.639,0.052817,2.569,2.699
2.635,0.047877,2.569,2.699
2.641,0.054864,2.549,2.699
2.645,0.041186,2.57,2.699
2.657,0.039782,2.59,2.699
2.657,0.032636,2.599,2.699
2.687,0.057335,2.62,2.786
2.687,0.056945,2.62,2.786
2.687,0.057031,2.62,2.786
