1.995,0.034647,1.92,2.06
1.976,0.035664,1.79,2.02
1.989,0.032043,1.92,2.06
1.952,0.053227,1.79,2.02
1.964,0.065217,1.79,2.09
2.118,0.08311,1.97,2.26
2.179,0.073837,1.97,2.26
2.168,0.049721,1.97,2.26
2.143,0.056813,1.97,2.199
2.154,0.048747,1.97,2.249
2.136,0.059486,1.97,2.199
2.151,0.04247,2.06,2.22
2.131,0.056165,1.97,2.19
2.154,0.047595,1.97,2.25
2.132,0.053863,1.99,2.196
2.151,0.045661,1.97,2.199
2.132,0.054422,1.99,2.19
2.146,0.032802,2.07,2.199
2.12,0.047829,1.99,2.19
2.131,0.037881,1.97,2.199
2.12,0.047578,1.99,2.19
2.127,0.037926,1.97,2.19
2.117,0.049305,1.99,2.19
2.229,0.04631,2.03,2.27
2.207,0.058196,2.05,2.27
2.224,0.050234,2.03,2.27
2.205,0.059421,2.05,2.299
2.242,0.074828,2.04,2.36
2.264,0.073686,2.11,2.36
2.384,0.071323,2.19,2.45
2.364,0.076815,2.2,2.45
2.324,0.05101,2.18,2.399
2.304,0.048983,2.2,2.399
2.316,0.05036,2.18,2.399
2.301,0.048667,2.2,2.399
2.304,0.051729,2.16,2.35
2.298,0.050538,2.18,2.399
2.301,0.060136,2.14,2.35
2.27,0.072012,2.1,2.35
2.302,0.052522,2.19,2.35
2.206,0.0503,2.1,2.35
2.211,0.048013,2.1,2.34
2.17,0.04495,2.06,2.3
2.14,0.057116,2.05,2.25
2.122,0.054193,2.04,2.24
2.233,0.017577,2.2,2.3
2.228,0.01239,2.2,2.24
2.305,0.058724,2.13,2.35
2.283,0.069976,2.13,2.35
2.307,0.054734,2.15,2.35
2.246,0.083176,2.09,2.35
2.22,0.052649,2.08,2.349
2.212,0.057459,2.09,2.33
2.218,0.048576,2.08,2.3
2.241,0.040316,2.15,2.34
2.253,0.040744,2.18,2.3
2.255,0.038494,2.15,2.34
2.258,0.034764,2.18,2.3
2.212,0.067992,2.09,2.29
2.19,0.091376,1.99,2.299
2.247,0.03825,2.13,2.299
2.191,0.055868,2.1,2.299
2.143,0.065332,2.06,2.29
2.139,0.063597,2.03,2.26
2.09,0.082643,1.98,2.26
2.332,0.026224,2.239,2.369
2.335,0.023017,2.27,2.36
2.333,0.021356,2.27,2.36
2.569,0.029262,2.499,2.619
2.558,0.023278,2.499,2.6
2.546,0.030234,2.47,2.59
2.55,0.021902,2.49,2.59
2.545,0.027559,2.47,2.59
2.539,0.028049,2.47,2.589
2.539,0.02822,2.47,2.589
2.527,0.025492,2.46,2.589
2.517,0.022385,2.46,2.589
2.518,0.022188,2.46,2.589
2.517,0.024354,2.46,2.589
2.517,0.024261,2.46,2.589
2.512,0.026389,2.46,2.589
2.51,0.025072,2.46,2.589
2.499,0.022066,2.43,2.539
2.49,0.026329,2.4,2.53
2.495,0.02349,2.4,2.539
2.567,0.04743,2.39,2.599
2.535,0.03352,2.45,2.599
2.506,0.062222,2.349,2.589
2.566,0.02307,2.499,2.599
2.566,0.021186,2.52,2.599
2.569,0.024573,2.479,2.599
2.56,0.024456,2.479,2.599
2.568,0.034543,2.46,2.649
2.67,0.023627,2.599,2.699
2.672,0.024696,2.59,2.699
2.67,0.024278,2.59,2.699
2.673,0.024665,2.59,2.699
2.669,0.024059,2.59,2.699
2.672,0.024527,2.599,2.699
2.67,0.022936,2.599,2.699
2.673,0.023966,2.599,2.699
2.67,0.022601,2.599,2.699
2.673,0.023264,2.599,2.699
2.67,0.022645,2.599,2.699
2.612,0.11816,2.25,2.759
2.643,0.077836,2.39,2.699
2.657,0.030986,2.59,2.699
2.653,0.037397,2.49,2.699
2.525,0.10144,2.38,2.699
2.616,0.090458,2.39,2.699
2.618,0.076816,2.39,2.699
2.552,0.10662,2.34,2.699
2.629,0.10624,2.28,2.699
2.658,0.065614,2.28,2.699
2.663,0.031234,2.57,2.699
2.652,0.045802,2.5,2.699
2.526,0.1116,2.388,2.699
2.761,0.051598,2.5,2.799
2.764,0.028809,2.68,2.799
2.765,0.030731,2.68,2.799
2.76,0.030497,2.68,2.799
2.764,0.031358,2.68,2.799
2.761,0.029668,2.68,2.799
2.762,0.030388,2.69,2.799
2.761,0.028546,2.69,2.799
2.764,0.03169,2.69,2.799
2.761,0.03109,2.69,2.799
2.734,0.070088,2.56,2.799
2.733,0.062102,2.56,2.799
2.676,0.035139,2.62,2.799
2.675,0.030237,2.6,2.75
2.568,0.05876,2.39,2.69
2.567,0.045222,2.39,2.65
2.521,0.10269,2.25,2.65
2.52,0.091952,2.25,2.59
2.508,0.10356,2.18,2.599
2.524,0.070111,2.35,2.599
2.57,0.029294,2.49,2.599
2.567,0.026282,2.5,2.6
2.571,0.025785,2.5,2.6
2.568,0.026324,2.5,2.599
2.567,0.027058,2.5,2.599
2.546,0.055524,2.42,2.6
2.549,0.050899,2.42,2.6
